shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10,33.8096062041414,-117.916223035724,2,0.048846313330322
10,33.8094950137913,-117.916116425562,3,0.058667995651388
10,33.8093649240079,-117.916036988783,4,0.06874670078889
10,33.8092969374291,-117.915870433555,5,0.079399570838545
10,33.8093163010375,-117.915460246758,6,0.10298487195511
10,33.803422,-117.915423,7,0.51022774746689
10,33.803349,-117.928246,8,1.2464191708185
10,33.806939,-117.928268,9,1.4944554912113
10,33.80707,-117.928337,10,1.5043351023919
10,33.807479,-117.928383,11,1.5327159872252
10,33.80774,-117.928322,12,1.5510854640981
10,33.8164336828927,-117.928318602987,13,2.1517320490242
10,33.816461628284,-117.928240850187,14,2.1565948290365
10,33.8164973304998,-117.928155958621,15,2.1620568036519
10,33.8165512411473,-117.928108868273,16,2.1666593191513
10,33.8166616665946,-117.928083759521,17,2.1744237047047
10,33.8166643219348,-117.928085789889,18,2.1746444146767
10,33.8169031646693,-117.928131545979,19,2.1913537359826
10,33.8169364841461,-117.928334520405,20,2.2032299600688
10,33.81797,-117.92834,21,2.274636275521
10,33.8179559623762,-117.927054844357,22,2.3484114636378
10,33.8178242022061,-117.926941222325,23,2.3596100287376
10,33.8178281509664,-117.926467312734,24,2.3868142035694
10,33.8178287200592,-117.926466048025,25,2.3868976240977
10,33.8179488578866,-117.926406337853,26,2.3958776415133
10,33.8179500533479,-117.926405618417,27,2.3959610620415
10,33.8179755771267,-117.92439297265,28,2.5115017310732
10,33.8179758856814,-117.924392658333,29,2.5115017310732
10,33.817978,-117.922013,30,2.6480957583534
10,33.818028,-117.920423,31,2.7394281323565
10,33.818036,-117.915477,32,3.023332126806
10,33.8176031633898,-117.915605151807,33,3.0541282020152
10,33.8175746870959,-117.915687909743,34,3.059269912066
10,33.8175569008599,-117.915763441567,35,3.0637765512088
10,33.8175095073304,-117.915801800759,36,3.0677225273739
11,33.8166643219348,-117.928085789889,0,0
11,33.8169031646693,-117.928131545979,1,0.01670932130594
11,33.8169364841461,-117.928334520405,2,0.028585545392044
11,33.81797,-117.92834,3,0.099991860844275
11,33.8179559623762,-117.927054844357,4,0.17376704896105
11,33.8178242022061,-117.926941222325,5,0.18496561406085
11,33.8178281509664,-117.926467312734,6,0.21216978889272
11,33.8178287200592,-117.926466048025,7,0.21225320942098
11,33.8179488578866,-117.926406337853,8,0.22123322683659
11,33.8179500533479,-117.926405618417,9,0.22131664736484
11,33.8179755771267,-117.92439297265,10,0.33685731639652
11,33.8179758856814,-117.924392658333,11,0.33685731639652
11,33.817978,-117.922013,12,0.47345134367665
11,33.818028,-117.920423,13,0.5647837176798
11,33.818036,-117.915477,14,0.84868771212931
11,33.8176031633898,-117.915605151807,15,0.87948378733852
11,33.8175746870959,-117.915687909743,16,0.88462549738929
11,33.8175569008599,-117.915763441567,17,0.88913213653212
11,33.8175095073304,-117.915801800759,18,0.89307811269724
11,33.817504,-117.915784,19,0.89416897765469
11,33.817428,-117.915752,20,0.89973194486873
11,33.817407,-117.915668,21,0.90476767119602
11,33.817405,-117.915658,22,0.90536048543251
11,33.817409,-117.915552,23,0.91145132663491
11,33.813145,-117.915381,24,1.2062145672794
11,33.810666,-117.915451,25,1.3775357999016
11,33.809397,-117.915509,26,1.4652742104882
11,33.809431,-117.915723,27,1.4777817271216
11,33.809524,-117.915819,28,1.4862467530371
11,33.809639,-117.915851,29,1.4944019363702
11,33.80969,-117.915875,30,1.4981844847443
11,33.809651,-117.916118,31,1.51239195832
11,33.809684,-117.916853,32,1.5546471527573
11,33.80971,-117.916988,33,1.562602340081
12,33.809684,-117.917026,0,0
12,33.809606,-117.916851,1,0.011400415547551
12,33.809604,-117.916125,2,0.053077590310827
12,33.809444,-117.916115,3,0.064147088930088
12,33.809348,-117.915972,4,0.074700692460312
12,33.809334,-117.915813,5,0.083879604474165
12,33.809334,-117.915389,6,0.10821996495502
12,33.803257,-117.915377,7,0.52808046453258
12,33.803251,-117.912874,8,0.67177963113794
12,33.803285,-117.911128,9,0.77204593556313
12,33.803259,-117.909948,10,0.83981416654711
12,33.804248,-117.909947,11,0.90814418552693
12,33.804258,-117.909371,12,0.94121945190179
12,33.804268,-117.909396,13,0.94281210687472
12,33.804254,-117.909954,14,0.97486133582438
12,33.805306,-117.909966,15,1.04754728454
12,33.805289,-117.908646,16,1.1233364757664
12,33.805281,-117.908157,17,1.1514150126738
12,33.803427,-117.908152,18,1.2795081777597
12,33.803387,-117.915212,19,1.6848352448704
12,33.80367,-117.915219,20,1.7043918885118
13,33.809691,-117.917074,0,0
13,33.809615,-117.916901,1,0.011233930057262
13,33.809618,-117.916152,2,0.054231689757528
13,33.809379,-117.916093,3,0.071088107468071
13,33.809308,-117.915834,4,0.086744742809824
13,33.809314,-117.915395,5,0.11194961730163
13,33.806872,-117.915407,6,0.28066880606896
13,33.806889,-117.909682,7,0.60933227958918
13,33.806748,-117.908875,8,0.65667377848984
13,33.806498,-117.908239,9,0.69706490941366
13,33.805775,-117.906486,10,0.80941735728606
13,33.805099,-117.906591,11,0.85650955699557
13,33.804295,-117.906694,12,0.91237173239083
13,33.803414,-117.906727,13,0.97326951793546
13,33.803416,-117.909943,14,1.1579014991632
13,33.804827,-117.909959,15,1.2553917981168
13,33.8061,-117.909965,16,1.3433440395339
13,33.806119,-117.909355,17,1.3783879599373
13,33.8061,-117.909965,18,1.4134318803407
13,33.807389,-117.90998,19,1.5024930521641
13,33.807541,-117.910052,20,1.5137787428581
13,33.807976,-117.910065,21,1.5438421517614
13,33.80831,-117.910002,22,1.5671998251902
13,33.808368,-117.909918,23,1.573469697887
13,33.808768,-117.909733,24,1.6030761122932
13,33.809146,-117.909641,25,1.6297208431838
13,33.809444,-117.909729,26,1.6509204106253
13,33.80964,-117.909906,27,1.6678502569335
13,33.812468,-117.912885,28,1.9275047351347
13,33.812652,-117.913528,29,1.9665435815703
13,33.81266,-117.913912,30,1.9885937591535
13,33.812711,-117.915384,31,2.0731662131595
13,33.810662,-117.91542,32,2.2147467020702
13,33.809473,-117.915455,33,2.2969193099691
13,33.809426,-117.915533,34,2.3024502860143
13,33.80942,-117.915632,35,2.3081491965086
13,33.809422,-117.915658,36,2.3096484469896
13,33.809422,-117.915681,37,2.3109687596896
13,33.809427,-117.915711,38,2.3127265392927
13,33.809437,-117.915738,39,2.3144238959427
13,33.809452,-117.915754,40,2.3158085259436
13,33.80963,-117.915787,41,2.3282513346266
13,33.809694,-117.915923,42,2.3372239870816
13,33.809669,-117.916252,43,2.3561893648563
13,33.809726,-117.91698,44,2.3981662232194
14,33.809692,-117.917031,0,0
14,33.809615,-117.916889,1,0.0097337852059683
14,33.809635,-117.916111,2,0.054417218509274
14,33.809448,-117.916116,3,0.067339998061849
14,33.809334,-117.915969,4,0.078883120554497
14,33.809316,-117.915798,5,0.088778215925391
14,33.809316,-117.915438,6,0.10944454693317
14,33.803399,-117.915383,7,0.51826226612319
14,33.803397,-117.915755,8,0.53961938768272
14,33.803347,-117.928207,9,1.2545027186979
14,33.802865,-117.928229,10,1.2878280451459
14,33.802853,-117.927857,11,1.3092010454571
14,33.803186,-117.927859,12,1.3322082547428
14,33.803189,-117.92777,13,1.3373218038418
14,33.803187,-117.927746,14,1.3387064338427
14,33.803236,-117.924644,15,1.5168261794221
14,33.80324,-117.923599,16,1.5768208233196
14,33.803238,-117.919708,17,1.8002052977095
14,33.803255,-117.915217,18,2.0580387048605
14,33.80367,-117.915219,19,2.086711227525
15,33.812424,-117.907951,0,0
15,33.812429,-117.908047,1,0.0055215316032075
15,33.812585,-117.908034,2,0.01632537571517
15,33.812591,-117.906341,3,0.11351168743434
15,33.810725,-117.906049,4,0.24351874685804
15,33.809403,-117.906052,5,0.3348558828659
15,33.808693,-117.906059,6,0.38391140944513
15,33.808131,-117.906139,7,0.42301068312153
15,33.807388,-117.906203,8,0.47447587585079
15,33.805955,-117.906434,9,0.57436604568191
15,33.806657,-117.908168,10,0.68509921657115
15,33.806253,-117.908353,11,0.71496382394113
15,33.80611,-117.908299,12,0.72531855977619
15,33.80601,-117.90813,13,0.73722915922484
15,33.806,-117.907986,14,0.74552478446112
15,33.805997,-117.907963,15,0.74686211726388
15,33.805986,-117.907581,16,0.76880536355757
15,33.805762,-117.907032,17,0.80391738002092
15,33.805264,-117.907062,18,0.83836733126143
15,33.805288,-117.908174,19,0.90222785700151
15,33.806047,-117.90816,20,0.95467333534603
15,33.80611,-117.908299,21,0.96376311110658
15,33.806253,-117.908353,22,0.97411784694164
15,33.806657,-117.908168,23,1.0039824543116
15,33.806953,-117.909092,24,1.0608332842022
15,33.807033,-117.910134,25,1.1209072441742
15,33.806246,-117.91017,26,1.175320326039
15,33.806122,-117.910447,27,1.1933834229326
15,33.806095,-117.911492,28,1.2534044205488
15,33.805671,-117.911472,29,1.282721069495
15,33.805608,-117.911478,30,1.2870877178235
15,33.805112,-117.911385,31,1.3217697961754
15,33.805068,-117.910096,32,1.3958328037609
15,33.803415,-117.910079,33,1.5100427275601
15,33.80341,-117.91313,34,1.6852022789584
15,33.803397,-117.914312,35,1.7530673781884
15,33.803387,-117.915212,36,1.804741396029
15,33.809427,-117.915273,37,2.2220596905518
15,33.809432,-117.915714,38,2.2473783362378
15,33.809492,-117.915793,39,2.253522641821
15,33.809661,-117.915844,40,2.2655602269388
15,33.809699,-117.915963,41,2.2728786847318
15,33.809656,-117.91612,42,2.2823684802439
15,33.809688,-117.916872,43,2.3255945638797
15,33.809724,-117.917002,44,2.333460902957
16,33.8096511762455,-117.917065730149,0,0
16,33.8095980971691,-117.916818244302,1,0.014673004584119
16,33.8096062041414,-117.916223035724,2,0.048846313330322
16,33.8094950137913,-117.916116425562,3,0.058667995651388
16,33.8093649240079,-117.916036988783,4,0.06874670078889
16,33.8092969374291,-117.915870433555,5,0.079399570838545
16,33.8093163010375,-117.915460246758,6,0.10298487195511
16,33.803422,-117.915423,7,0.51022774746689
16,33.803349,-117.928246,8,1.2464191708185
16,33.806939,-117.928268,9,1.4944554912113
16,33.80707,-117.928337,10,1.5043351023919
16,33.807479,-117.928383,11,1.5327159872252
16,33.80774,-117.928322,12,1.5510854640981
16,33.8164336828927,-117.928318602987,13,2.1517320490242
16,33.816461628284,-117.928240850187,14,2.1565948290365
16,33.8164973304998,-117.928155958621,15,2.1620568036519
16,33.8165512411473,-117.928108868273,16,2.1666593191513
16,33.8166616665946,-117.928083759521,17,2.1744237047047
16,33.8166643219348,-117.928085789889,18,2.1746444146767
16,33.8169031646693,-117.928131545979,19,2.1913537359826
16,33.8169364841461,-117.928334520405,20,2.2032299600688
16,33.81797,-117.92834,21,2.274636275521
16,33.8179559623762,-117.927054844357,22,2.3484114636378
16,33.8178242022061,-117.926941222325,23,2.3596100287376
16,33.8178281509664,-117.926467312734,24,2.3868142035694
16,33.8178287200592,-117.926466048025,25,2.3868976240977
16,33.8179488578866,-117.926406337853,26,2.3958776415133
16,33.8179500533479,-117.926405618417,27,2.3959610620415
16,33.8179755771267,-117.92439297265,28,2.5115017310732
16,33.8179758856814,-117.924392658333,29,2.5115017310732
16,33.817978,-117.922013,30,2.6480957583534
16,33.818028,-117.920423,31,2.7394281323565
16,33.818036,-117.915477,32,3.023332126806
16,33.8176031633898,-117.915605151807,33,3.0541282020152
16,33.8175746870959,-117.915687909743,34,3.059269912066
16,33.8175569008599,-117.915763441567,35,3.0637765512088
16,33.8175095073304,-117.915801800759,36,3.0677225273739
16,33.817504,-117.915784,37,3.0688133923314
16,33.817428,-117.915752,38,3.0743763595454
16,33.817407,-117.915668,39,3.0794120858727
16,33.817405,-117.915658,40,3.0800049001092
16,33.817409,-117.915552,41,3.0860957413116
16,33.813145,-117.915381,42,3.3808589819561
16,33.810666,-117.915451,43,3.5521802145783
16,33.809397,-117.915509,44,3.639918625165
16,33.809431,-117.915723,45,3.6524261417983
16,33.809524,-117.915819,46,3.6608911677138
16,33.809639,-117.915851,47,3.6690463510469
16,33.80969,-117.915875,48,3.672828899421
16,33.809651,-117.916118,49,3.6870363729967
16,33.809684,-117.916853,50,3.729291567434
16,33.80971,-117.916988,51,3.7372467547578
17,33.803251,-117.912874,0,0
17,33.803285,-117.911128,1,0.10026630442518
17,33.803259,-117.909948,2,0.16803453540917
17,33.804248,-117.909947,3,0.23636455438899
17,33.804258,-117.909371,4,0.26943982076385
17,33.804268,-117.909396,5,0.27103247573677
17,33.804254,-117.909954,6,0.30308170468644
17,33.805306,-117.909966,7,0.37576765340211
17,33.805289,-117.908646,8,0.45155684462848
17,33.805281,-117.908157,9,0.47963538153586
17,33.803427,-117.908152,10,0.60772854662175
17,33.803387,-117.915212,11,1.0130556137324
17,33.80367,-117.915219,12,1.0326122573739
17,33.809431,-117.915275,13,1.4306527289844
17,33.809417,-117.915672,14,1.4534636297033
17,33.809484,-117.915756,15,1.4601479516737
17,33.809625,-117.915776,16,1.4699572268333
17,33.809705,-117.915895,17,1.4787445411212
17,33.809658,-117.916146,18,1.4935149224688
17,33.80971,-117.917004,19,1.5429002979336
18,33.809691,-117.917051,0,0
18,33.809614,-117.916889,1,0.010713937179909
18,33.809593,-117.916091,2,0.056547121942537
18,33.809422,-117.916052,3,0.068571837351057
18,33.809386,-117.915998,4,0.072546368127525
18,33.809357,-117.915959,5,0.075551244569808
18,33.809337,-117.9159,6,0.079209403568493
18,33.809329,-117.915875,7,0.080747602106295
18,33.809316,-117.91541,8,0.10745676575088
18,33.804447,-117.915403,9,0.44385621331199
18,33.799774,-117.915251,10,0.76683169244784
18,33.799762,-117.918304,11,0.94211515575676
18,33.799762,-117.918582,12,0.95807596860734
18,33.799653,-117.918581,13,0.9656069528694
18,33.799675,-117.915088,14,1.1661561228241
18,33.80367,-117.915219,15,1.4422731190546
19,33.809694,-117.917041,0,0
19,33.809628,-117.916949,1,0.0069774677213648
19,33.809576,-117.916105,2,0.055561385711784
19,33.809403,-117.916096,3,0.067525180841411
19,33.809299,-117.915893,4,0.081215808637453
19,33.809286,-117.915385,5,0.11039213094124
19,33.803399,-117.915383,6,0.51712497204767
19,33.799774,-117.915251,7,0.7676908498371
19,33.798541,-117.915259,8,0.85288003869892
19,33.796083,-117.915159,9,1.022800283133
19,33.789937,-117.914992,10,1.4475356715209
19,33.7889,-117.914942,11,1.5192394856025
19,33.788904,-117.916981,12,1.6363195060502
19,33.78864,-117.917061,13,1.6551287541677
19,33.788408,-117.916984,14,1.6717563509892
19,33.787991,-117.916488,15,1.7122679912256
19,33.787231,-117.915554,16,1.7873242178857
19,33.78718,-117.914805,17,1.8304769080867
19,33.788775,-117.914792,18,1.9406779834418
19,33.79002,-117.914829,19,2.0267212743942
19,33.792499,-117.914998,20,2.1982700587161
19,33.796085,-117.914998,21,2.4460267946912
19,33.797252,-117.915029,22,2.5266744290067
19,33.800066,-117.915101,23,2.721137629044
19,33.80367,-117.915219,24,2.9702301251523
20,33.809703,-117.917044,0,0
20,33.809612,-117.916889,1,0.010894925387692
20,33.809612,-117.916132,2,0.054351456215593
20,33.809447,-117.916105,3,0.065856232868985
20,33.809344,-117.915981,4,0.075921810638612
20,33.809304,-117.915827,5,0.085184119278478
20,33.809293,-117.915416,6,0.10879036007541
20,33.802978,-117.915368,7,0.54510241190846
20,33.798974,-117.915262,8,0.82180570121363
20,33.796584,-117.91518,9,0.98699789506757
20,33.796083,-117.915159,10,1.0216329893225
20,33.795953,-117.915078,11,1.0317471908558
20,33.794345,-117.915042,12,1.1428631466113
20,33.79279,-117.915,13,1.250325155744
20,33.795953,-117.915078,14,1.4689027159
20,33.796085,-117.914998,15,1.4791138111047
20,33.80367,-117.915219,16,2.0033150428802
20,33.809431,-117.915275,17,2.4013555144908
20,33.809417,-117.915672,18,2.4241664152097
20,33.809484,-117.915756,19,2.43085073718
20,33.809625,-117.915776,20,2.4406600123397
20,33.809705,-117.915895,21,2.4494473266275
20,33.809658,-117.916146,22,2.4642177079751
20,33.80971,-117.917004,23,2.51360308344
21,33.809691,-117.917051,0,0
21,33.809614,-117.916889,1,0.010713937179909
21,33.809593,-117.916091,2,0.056547121942537
21,33.809422,-117.916052,3,0.068571837351057
21,33.809386,-117.915998,4,0.072546368127525
21,33.809357,-117.915959,5,0.075551244569808
21,33.809337,-117.9159,6,0.079209403568493
21,33.809329,-117.915875,7,0.080747602106295
21,33.809316,-117.91541,8,0.10745676575088
21,33.804447,-117.915403,9,0.44385621331199
21,33.799774,-117.915251,10,0.76683169244784
21,33.799762,-117.918304,11,0.94211515575676
21,33.799762,-117.918582,12,0.95807596860734
21,33.799653,-117.918581,13,0.9656069528694
21,33.799675,-117.915088,14,1.1661561228241
21,33.80367,-117.915219,15,1.4422731190546
21,33.809431,-117.915275,16,1.8403135906652
21,33.809417,-117.915672,17,1.8631244913841
21,33.809484,-117.915756,18,1.8698088133544
21,33.809625,-117.915776,19,1.879618088514
21,33.809705,-117.915895,20,1.8884054028019
21,33.809658,-117.916146,21,1.9031757841495
21,33.80971,-117.917004,22,1.9525611596144
22,33.805099,-117.906591,0,0
22,33.804295,-117.906694,1,0.055862175395261
22,33.803414,-117.906727,2,0.11675996093989
22,33.803416,-117.909943,3,0.30139194216767
22,33.804827,-117.909959,4,0.39888224112127
22,33.8061,-117.909965,5,0.48683448253831
22,33.806119,-117.909355,6,0.52187840294171
22,33.8061,-117.909965,7,0.55692232334511
22,33.807389,-117.90998,8,0.64598349516849
22,33.807541,-117.910052,9,0.6572691858625
22,33.807976,-117.910065,10,0.68733259476579
22,33.80831,-117.910002,11,0.71069026819459
22,33.808368,-117.909918,12,0.71696014089145
22,33.808768,-117.909733,13,0.7465665552976
22,33.809146,-117.909641,14,0.77321128618821
22,33.809444,-117.909729,15,0.79441085362978
22,33.80964,-117.909906,16,0.81134069993797
22,33.812468,-117.912885,17,1.0709951781392
22,33.812652,-117.913528,18,1.1100340245747
22,33.81266,-117.913912,19,1.1320842021579
22,33.812711,-117.915384,20,1.216656656164
22,33.810662,-117.91542,21,1.3582371450746
22,33.809473,-117.915455,22,1.4404097529735
22,33.809426,-117.915533,23,1.4459407290187
22,33.80942,-117.915632,24,1.451639639513
22,33.809422,-117.915658,25,1.453138889994
22,33.809422,-117.915681,26,1.454459202694
22,33.809427,-117.915711,27,1.4562169822972
22,33.809437,-117.915738,28,1.4579143389472
22,33.809452,-117.915754,29,1.459298968948
22,33.80963,-117.915787,30,1.471741777631
22,33.809694,-117.915923,31,1.480714430086
22,33.809669,-117.916252,32,1.4996798078607
22,33.809726,-117.91698,33,1.5416566662238
23,33.809712,-117.916997,0,0
23,33.809647,-117.91689,1,0.0076091229012443
23,33.80965,-117.916126,2,0.051467936679486
23,33.809445,-117.916126,3,0.065631258612877
23,33.809349,-117.916019,4,0.074671519359783
23,33.809301,-117.91586,5,0.084382937273895
23,33.809315,-117.915415,6,0.10994707615265
23,33.803257,-117.915377,7,0.52849997737112
23,33.803248,-117.904193,8,1.1705796988146
23,33.80298,-117.904186,9,1.1891001833575
23,33.80298,-117.904184,10,1.1892181577999
23,33.80262,-117.904211,11,1.214138845126
23,33.80246,-117.904175,12,1.2253848481906
23,33.802169,-117.903958,13,1.2490370321857
23,33.802018,-117.903533,14,1.2755735467274
23,33.801981,-117.902282,15,1.3474406586267
23,33.801835,-117.901792,16,1.3773260555975
23,33.801666,-117.901551,17,1.3954306166404
23,33.800927,-117.900787,18,1.4627418339737
23,33.800791,-117.900988,19,1.4776232238563
23,33.800926,-117.901133,20,1.4901251754097
23,33.801444,-117.901697,21,1.5383881506897
23,33.801226,-117.902046,22,1.5634545966606
23,33.79992,-117.902004,23,1.6537183451885
23,33.799904,-117.901127,24,1.7040814812908
23,33.800455,-117.900298,25,1.7650282132293
23,33.799194,-117.898964,26,1.8810289046823
23,33.79914,-117.898858,27,1.888167089659
23,33.796244,-117.895876,28,2.1515043261427
23,33.796182,-117.896982,29,2.2151499251006
23,33.796162,-117.89932,30,2.3493939809166
23,33.796129,-117.899433,31,2.3562707373762
23,33.796131,-117.908542,32,2.879266843007
23,33.796085,-117.914998,33,3.2499538194635
23,33.800066,-117.915101,34,3.5250646733696
23,33.803255,-117.915217,35,3.7454933131222
23,33.806733,-117.915249,36,3.9857953504201
23,33.809425,-117.915292,37,4.1718020102577
23,33.809418,-117.915645,38,4.1920722545423
23,33.809477,-117.915761,39,4.1998797653511
23,33.809607,-117.915784,40,4.2089576668078
23,33.809682,-117.91586,41,4.215731701353
23,33.809678,-117.916056,42,4.2269866733867
23,33.809679,-117.916211,43,4.2358849499632
23,33.809691,-117.916874,44,4.2739543355525
23,33.809729,-117.91697,45,4.2800585867506
24,33.809699,-117.917008,0,0
24,33.809642,-117.916891,1,0.007785866315266
24,33.809646,-117.916119,2,0.052104351752563
24,33.809442,-117.916121,3,0.066198965316041
24,33.809351,-117.916023,4,0.074635787781292
24,33.809302,-117.91587,5,0.084049009869216
24,33.809311,-117.915414,6,0.11023375562393
24,33.803257,-117.915377,7,0.52851001191809
24,33.803267,-117.898592,8,1.4921459827168
24,33.803276,-117.897886,9,1.5326825659429
24,33.803348,-117.897761,10,1.5414142687871
24,33.803352,-117.89703,11,1.5833822154511
24,33.803345,-117.890323,12,1.9684345440763
24,33.803282,-117.890111,13,1.9813605542565
24,33.803265,-117.887488,14,2.1319529198853
24,33.8034,-117.886725,15,2.1767391011284
24,33.803776,-117.885898,16,2.2308596756872
24,33.805193,-117.883942,17,2.3798372485434
24,33.805558,-117.883389,18,2.4203813417111
24,33.805753,-117.882903,19,2.4513645165259
24,33.805987,-117.882006,20,2.5053384363743
24,33.806007,-117.87977,21,2.6337117202716
24,33.806018,-117.878107,22,2.729185412422
24,33.805868,-117.87812,23,2.7395755388448
24,33.805582,-117.878152,24,2.7594205093102
24,33.805614,-117.878159,25,2.761666675775
24,33.805898,-117.878117,26,2.7814358449772
24,33.806175,-117.878135,27,2.8006015184499
24,33.80618,-117.878738,28,2.8352205853931
24,33.806151,-117.881778,29,3.0097541741016
24,33.806032,-117.882577,30,3.0563546762004
24,33.805678,-117.883505,31,3.1149759261693
24,33.804182,-117.885576,32,3.2725164054649
24,33.803949,-117.885925,33,3.2982183230182
24,33.803702,-117.886439,34,3.3323063027267
24,33.803537,-117.886913,35,3.361810116361
24,33.803471,-117.887289,36,3.3838727565301
24,33.80342,-117.888104,37,3.4307947459225
24,33.803432,-117.889111,38,3.4886129959108
24,33.804525,-117.889101,39,3.564130555088
24,33.804527,-117.888587,40,3.5936394983899
24,33.804843,-117.888581,41,3.6154747320253
24,33.804887,-117.888543,42,3.6192165867637
24,33.804887,-117.888466,43,3.6236370877051
24,33.804888,-117.888462,44,3.62387303659
24,33.804899,-117.888247,45,3.6362395496041
24,33.804919,-117.887848,46,3.6591876256816
24,33.80496,-117.887784,47,3.6638270371922
24,33.805062,-117.887796,48,3.6709079611129
24,33.805049,-117.888275,49,3.6984216271199
24,33.804993,-117.888536,50,3.7138967534452
24,33.80484,-117.888591,51,3.7249287832005
24,33.804529,-117.888582,52,3.7464219977192
24,33.804519,-117.88781,53,3.7907476663384
24,33.804332,-117.887186,54,3.8288299369636
24,33.804181,-117.887019,55,3.8429989081624
24,33.803945,-117.886899,56,3.8606997928769
24,33.803802,-117.886913,57,3.8706124545591
24,33.803568,-117.8868,58,3.8880324706068
24,33.803433,-117.887667,59,3.9386736441728
24,33.803432,-117.8899,60,4.0668711299528
24,33.803433,-117.890123,61,4.0796739390869
24,33.803345,-117.890323,62,4.0926664018192
24,33.803334,-117.893546,63,4.2777019342004
24,33.803359,-117.897592,64,4.5099911248723
24,33.803412,-117.897886,65,4.5272623979021
24,33.803428,-117.90046,66,4.6750409631096
24,33.803425,-117.910647,67,5.25988093198
24,33.803387,-117.915212,68,5.5219727061541
24,33.809429,-117.915281,69,5.9394332808342
24,33.809421,-117.915733,70,5.9653868537871
24,33.809483,-117.91579,71,5.9707776533026
24,33.809592,-117.915818,72,5.9784783666923
24,33.809666,-117.915868,73,5.9843415896626
24,33.809686,-117.916006,74,5.9923833458936
24,33.809686,-117.916834,75,6.0399157011468
24,33.809719,-117.916994,76,6.0493794282645
25,33.803397,-117.915755,0,0
25,33.803347,-117.928207,1,0.71488333101517
25,33.802865,-117.928229,2,0.7482086574632
25,33.802853,-117.927857,3,0.76958165777435
25,33.803186,-117.927859,4,0.7925888670601
25,33.803189,-117.92777,5,0.79770241615912
25,33.803187,-117.927746,6,0.79908704615996
25,33.803236,-117.924644,7,0.97720679173939
25,33.80324,-117.923599,8,1.0372014356369
25,33.803238,-117.919708,9,1.2605859100267
25,33.803255,-117.915217,10,1.5184193171778
25,33.80367,-117.915219,11,1.5470918398423
25,33.809431,-117.915275,12,1.9451323114528
25,33.809417,-117.915672,13,1.9679432121717
25,33.809484,-117.915756,14,1.9746275341421
25,33.809625,-117.915776,15,1.9844368093017
25,33.809705,-117.915895,16,1.9932241235895
25,33.809658,-117.916146,17,2.0079945049372
25,33.80971,-117.917004,18,2.057379880402
26,33.794308,-117.890235,0,0
26,33.7946,-117.890598,1,0.029006842332271
26,33.794482,-117.890773,2,0.041946170325382
26,33.794095,-117.890357,3,0.077798902296656
26,33.793972,-117.890512,4,0.090104207838746
26,33.793803,-117.890197,5,0.11163203850137
26,33.793653,-117.889576,6,0.14876349863151
26,33.792701,-117.88988,7,0.21681384249212
26,33.791644,-117.890283,8,0.29342025849936
26,33.791506,-117.890283,9,0.30295468113385
26,33.789971,-117.8908,10,0.41308415489763
26,33.789031,-117.890934,11,0.47848292288239
26,33.789041,-117.891265,12,0.49750152270323
26,33.789282,-117.891239,13,0.51421896326398
26,33.789283,-117.891414,14,0.52426758832386
26,33.789029,-117.891409,15,0.54181864101069
26,33.789016,-117.893863,16,0.68273038391027
26,33.78895,-117.893985,17,0.69108910419064
26,33.788947,-117.895158,18,0.758443212722
26,33.789008,-117.895308,19,0.76803185723875
26,33.788991,-117.897485,20,0.89304090766063
26,33.787593,-117.897496,21,0.9896307848239
26,33.788987,-117.897479,22,1.0859471817076
26,33.788987,-117.89954,23,1.2042900140481
26,33.788966,-117.901275,24,1.3039244771308
26,33.788962,-117.902408,25,1.368982060769
26,33.788912,-117.902563,26,1.3785288833004
26,33.788871,-117.906193,27,1.5869833385762
26,33.788889,-117.906978,28,1.6320753172394
26,33.788893,-117.908101,29,1.6965587380709
26,33.788854,-117.913098,30,1.9835000309918
26,33.788906,-117.913404,31,2.0014341835144
26,33.788901,-117.914795,32,2.0813063661835
26,33.790015,-117.914828,33,2.1582959666836
26,33.790163,-117.914915,34,2.1696763735819
26,33.791628,-117.914952,35,2.2709154936811
26,33.794982,-117.915057,36,2.5027217641894
26,33.795949,-117.91508,37,2.5695448357545
26,33.796086,-117.914996,38,2.5801681051286
26,33.798389,-117.915058,39,2.7393221759175
26,33.800802,-117.915117,40,2.9060707455778
26,33.802936,-117.915201,41,3.053587655556
26,33.803253,-117.915215,42,3.0755039287459
26,33.806874,-117.91525,43,3.3256868912591
26,33.807034,-117.915248,44,3.3367416064254
26,33.80938,-117.915269,45,3.4988312348433
26,33.80938,-117.915531,46,3.5138717039271
26,33.809393,-117.915664,47,3.5215595290845
26,33.809507,-117.915772,48,3.5315831920231
26,33.809595,-117.915784,49,3.5377025298778
26,33.809656,-117.915783,50,3.5419175372937
26,33.809688,-117.915832,51,3.5454953930833
26,33.809711,-117.915916,52,3.5505724078277
26,33.809703,-117.916069,53,3.5593731747186
26,33.809686,-117.916126,54,3.5628499197677
26,33.809704,-117.917016,55,3.6139565517189
27,33.809702,-117.917022,0,0
27,33.809612,-117.916895,1,0.0095821105163185
27,33.809631,-117.916123,2,0.053919159936621
27,33.80943,-117.916097,3,0.067886183025341
27,33.809333,-117.915957,4,0.078350888473927
27,33.809314,-117.915783,5,0.088425622660325
